id,name,rank,details,GENUS,SUBFAMILY,FAMILY,SUPERFAMILY,ORDER,SPECIES,SUBTRIBE,TRIBE
3523,Metriotes lutarea,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3523/,Metriotes,,Coleophoridae,Gelechioidea,Lepidoptera,Metriotes lutarea,,
3522,Metriotes sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/3522/,Metriotes,,Coleophoridae,Gelechioidea,Lepidoptera,,,
1706,Metzneria aestivella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/1706/,Metzneria,Anomologinae,Gelechiidae,Gelechioidea,Lepidoptera,Metzneria aestivella,,
1711,Metzneria aprilella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/1711/,Metzneria,Anomologinae,Gelechiidae,Gelechioidea,Lepidoptera,Metzneria aprilella,,
1710,Metzneria ehikeella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/1710/,Metzneria,Anomologinae,Gelechiidae,Gelechioidea,Lepidoptera,Metzneria ehikeella,,
1708,Metzneria lappella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/1708/,Metzneria,Anomologinae,Gelechiidae,Gelechioidea,Lepidoptera,Metzneria lappella,,
1713,Metzneria littorella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/1713/,Metzneria,Anomologinae,Gelechiidae,Gelechioidea,Lepidoptera,Metzneria littorella,,
1709,Metzneria metzneriella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/1709/,Metzneria,Anomologinae,Gelechiidae,Gelechioidea,Lepidoptera,Metzneria metzneriella,,
1712,Metzneria neuropterella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/1712/,Metzneria,Anomologinae,Gelechiidae,Gelechioidea,Lepidoptera,Metzneria neuropterella,,
1707,Metzneria santolinella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/1707/,Metzneria,Anomologinae,Gelechiidae,Gelechioidea,Lepidoptera,Metzneria santolinella,,
1705,Metzneria sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/1705/,Metzneria,Anomologinae,Gelechiidae,Gelechioidea,Lepidoptera,,,
10078,Miacora diphyes,SPECIES,https://api.dev.insectai.org/api/v2/taxa/10078/,Miacora,Cossinae,Cossidae,Cossoidea,Lepidoptera,Miacora diphyes,,Groenendaelini
8121,Miacora sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/8121/,Miacora,Cossinae,Cossidae,Cossoidea,Lepidoptera,,,Groenendaelini
10077,Micrantha cyclopis,SPECIES,https://api.dev.insectai.org/api/v2/taxa/10077/,Micrantha,,Noctuidae,Noctuoidea,Lepidoptera,Micrantha cyclopis,,
9130,Micrantha sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/9130/,Micrantha,,Noctuidae,Noctuoidea,Lepidoptera,,,
10076,Micrathetis dasarada,SPECIES,https://api.dev.insectai.org/api/v2/taxa/10076/,Micrathetis,Condicinae,Noctuidae,Noctuoidea,Lepidoptera,Micrathetis dasarada,,Leuconyctini
8115,Micrathetis sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/8115/,Micrathetis,Condicinae,Noctuidae,Noctuoidea,Lepidoptera,,,Leuconyctini
10075,Micrathetis tecnion,SPECIES,https://api.dev.insectai.org/api/v2/taxa/10075/,Micrathetis,Condicinae,Noctuidae,Noctuoidea,Lepidoptera,Micrathetis tecnion,,Leuconyctini
6222,Microcrambus biguttellus,SPECIES,https://api.dev.insectai.org/api/v2/taxa/6222/,Microcrambus,Crambinae,Crambidae,Pyraloidea,Lepidoptera,Microcrambus biguttellus,,Crambini
6219,Microcrambus elegans,SPECIES,https://api.dev.insectai.org/api/v2/taxa/6219/,Microcrambus,Crambinae,Crambidae,Pyraloidea,Lepidoptera,Microcrambus elegans,,Crambini
6220,Microcrambus immunellus,SPECIES,https://api.dev.insectai.org/api/v2/taxa/6220/,Microcrambus,Crambinae,Crambidae,Pyraloidea,Lepidoptera,Microcrambus immunellus,,Crambini
6221,Microcrambus minor,SPECIES,https://api.dev.insectai.org/api/v2/taxa/6221/,Microcrambus,Crambinae,Crambidae,Pyraloidea,Lepidoptera,Microcrambus minor,,Crambini
6218,Microcrambus sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/6218/,Microcrambus,Crambinae,Crambidae,Pyraloidea,Lepidoptera,,,Crambini
2644,Microloxia herbaria,SPECIES,https://api.dev.insectai.org/api/v2/taxa/2644/,Microloxia,Geometrinae,Geometridae,Geometroidea,Lepidoptera,Microloxia herbaria,,Hemitheini
2643,Microloxia sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/2643/,Microloxia,Geometrinae,Geometridae,Geometroidea,Lepidoptera,,,Hemitheini
10074,Micromartinia mnemusalis,SPECIES,https://api.dev.insectai.org/api/v2/taxa/10074/,Micromartinia,Spilomelinae,Crambidae,Pyraloidea,Lepidoptera,Micromartinia mnemusalis,,Agroterini
8958,Micromartinia sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/8958/,Micromartinia,Spilomelinae,Crambidae,Pyraloidea,Lepidoptera,,,Agroterini
10073,Micromescinia pygmaea,SPECIES,https://api.dev.insectai.org/api/v2/taxa/10073/,Micromescinia,Phycitinae,Pyralidae,Pyraloidea,Lepidoptera,Micromescinia pygmaea,,
8697,Micromescinia sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/8697/,Micromescinia,Phycitinae,Pyralidae,Pyraloidea,Lepidoptera,,,
10072,Microphaea nyctichroa,SPECIES,https://api.dev.insectai.org/api/v2/taxa/10072/,Microphaea,,Noctuidae,Noctuoidea,Lepidoptera,Microphaea nyctichroa,,
9134,Microphaea sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/9134/,Microphaea,,Noctuidae,Noctuoidea,Lepidoptera,,,
10071,Microphestia animalcula,SPECIES,https://api.dev.insectai.org/api/v2/taxa/10071/,Microphestia,Phycitinae,Pyralidae,Pyraloidea,Lepidoptera,Microphestia animalcula,,
8708,Microphestia sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/8708/,Microphestia,Phycitinae,Pyralidae,Pyraloidea,Lepidoptera,,,
10069,Microphycita conops,SPECIES,https://api.dev.insectai.org/api/v2/taxa/10069/,Microphycita,Phycitinae,Pyralidae,Pyraloidea,Lepidoptera,Microphycita conops,,
8709,Microphycita sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/8709/,Microphycita,Phycitinae,Pyralidae,Pyraloidea,Lepidoptera,,,
10070,Microphycita titillella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/10070/,Microphycita,Phycitinae,Pyralidae,Pyraloidea,Lepidoptera,Microphycita titillella,,
2515,Micropterigidae,FAMILY,https://api.dev.insectai.org/api/v2/taxa/2515/,,,Micropterigidae,Micropterigoidea,Lepidoptera,,,
11458,Micropterigoidea,SUPERFAMILY,https://api.dev.insectai.org/api/v2/taxa/11458/,,,,Micropterigoidea,Lepidoptera,,,
4011,Micropterix aruncella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/4011/,Micropterix,,Micropterigidae,Micropterigoidea,Lepidoptera,Micropterix aruncella,,
2521,Micropterix aureatella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/2521/,Micropterix,,Micropterigidae,Micropterigoidea,Lepidoptera,Micropterix aureatella,,
2518,Micropterix calthella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/2518/,Micropterix,,Micropterigidae,Micropterigoidea,Lepidoptera,Micropterix calthella,,
2520,Micropterix mansuetella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/2520/,Micropterix,,Micropterigidae,Micropterigoidea,Lepidoptera,Micropterix mansuetella,,
2519,Micropterix osthelderi,SPECIES,https://api.dev.insectai.org/api/v2/taxa/2519/,Micropterix,,Micropterigidae,Micropterigoidea,Lepidoptera,Micropterix osthelderi,,
2522,Micropterix schaefferi,SPECIES,https://api.dev.insectai.org/api/v2/taxa/2522/,Micropterix,,Micropterigidae,Micropterigoidea,Lepidoptera,Micropterix schaefferi,,
2516,Micropterix sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/2516/,Micropterix,,Micropterigidae,Micropterigoidea,Lepidoptera,,,
2517,Micropterix tunbergella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/2517/,Micropterix,,Micropterigidae,Micropterigoidea,Lepidoptera,Micropterix tunbergella,,
10068,Microrape minuta,SPECIES,https://api.dev.insectai.org/api/v2/taxa/10068/,Microrape,Trosiinae,Megalopygidae,Zygaenoidea,Lepidoptera,Microrape minuta,,
9049,Microrape sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/9049/,Microrape,Trosiinae,Megalopygidae,Zygaenoidea,Lepidoptera,,,
10067,Microsca hedilalis,SPECIES,https://api.dev.insectai.org/api/v2/taxa/10067/,Microsca,Siculodinae,Thyrididae,Thyridoidea,Lepidoptera,Microsca hedilalis,,
8877,Microsca sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/8877/,Microsca,Siculodinae,Thyrididae,Thyridoidea,Lepidoptera,,,
6250,Microtheoris ophionalis,SPECIES,https://api.dev.insectai.org/api/v2/taxa/6250/,Microtheoris,Odontiinae,Crambidae,Pyraloidea,Lepidoptera,Microtheoris ophionalis,,Odontiini
6249,Microtheoris sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/6249/,Microtheoris,Odontiinae,Crambidae,Pyraloidea,Lepidoptera,,,Odontiini
8924,Microthyris sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/8924/,Microthyris,Spilomelinae,Crambidae,Pyraloidea,Lepidoptera,,,Agroterini
557,Micrurapteryx kollariella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/557/,Micrurapteryx,Ornixolinae,Gracillariidae,Gracillarioidea,Lepidoptera,Micrurapteryx kollariella,,
7197,Micrurapteryx occulta,SPECIES,https://api.dev.insectai.org/api/v2/taxa/7197/,Micrurapteryx,Ornixolinae,Gracillariidae,Gracillarioidea,Lepidoptera,Micrurapteryx occulta,,
4800,Micrurapteryx salicifoliella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/4800/,Micrurapteryx,Ornixolinae,Gracillariidae,Gracillarioidea,Lepidoptera,Micrurapteryx salicifoliella,,
556,Micrurapteryx sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/556/,Micrurapteryx,Ornixolinae,Gracillariidae,Gracillarioidea,Lepidoptera,,,
10065,Mictopsichia huberiana,SPECIES,https://api.dev.insectai.org/api/v2/taxa/10065/,Mictopsichia,Tortricinae,Tortricidae,Tortricoidea,Lepidoptera,Mictopsichia huberiana,,Tortricinae-n-tr-3
10066,Mictopsichia hubneriana,SPECIES,https://api.dev.insectai.org/api/v2/taxa/10066/,Mictopsichia,Tortricinae,Tortricidae,Tortricoidea,Lepidoptera,Mictopsichia hubneriana,,Tortricinae-n-tr-3
9043,Mictopsichia sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/9043/,Mictopsichia,Tortricinae,Tortricidae,Tortricoidea,Lepidoptera,,,Tortricinae-n-tr-3
10064,Midila carneia,SPECIES,https://api.dev.insectai.org/api/v2/taxa/10064/,Midila,Midilinae,Crambidae,Pyraloidea,Lepidoptera,Midila carneia,,
8582,Midila sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/8582/,Midila,Midilinae,Crambidae,Pyraloidea,Lepidoptera,,,
8581,Midilinae,SUBFAMILY,https://api.dev.insectai.org/api/v2/taxa/8581/,,Midilinae,Crambidae,Pyraloidea,Lepidoptera,,,
8768,Milanion sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/8768/,Milanion,Pyrginae,Hesperiidae,Papilionoidea,Lepidoptera,,Pythonidina,Achlyodini
1202,Miltochrista miniata,SPECIES,https://api.dev.insectai.org/api/v2/taxa/1202/,Miltochrista,Arctiinae,Erebidae,Noctuoidea,Lepidoptera,Miltochrista miniata,Nudariina,Lithosiini
1201,Miltochrista sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/1201/,Miltochrista,Arctiinae,Erebidae,Noctuoidea,Lepidoptera,,Nudariina,Lithosiini
10063,Mimallo amilia,SPECIES,https://api.dev.insectai.org/api/v2/taxa/10063/,Mimallo,Mimalloninae,Mimallonidae,Mimallonoidea,Lepidoptera,Mimallo amilia,,
8587,Mimallo sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/8587/,Mimallo,Mimalloninae,Mimallonidae,Mimallonoidea,Lepidoptera,,,
6329,Mimallonidae,FAMILY,https://api.dev.insectai.org/api/v2/taxa/6329/,,,Mimallonidae,Mimallonoidea,Lepidoptera,,,
8586,Mimalloninae,SUBFAMILY,https://api.dev.insectai.org/api/v2/taxa/8586/,,Mimalloninae,Mimallonidae,Mimallonoidea,Lepidoptera,,,
8091,Mimallonoidea,SUPERFAMILY,https://api.dev.insectai.org/api/v2/taxa/8091/,,,,Mimallonoidea,Lepidoptera,,,
3688,Mimas sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/3688/,Mimas,Smerinthinae,Sphingidae,Bombycoidea,Lepidoptera,,,Mimatini
3689,Mimas tiliae,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3689/,Mimas,Smerinthinae,Sphingidae,Bombycoidea,Lepidoptera,Mimas tiliae,,Mimatini
11373,Mimatini,TRIBE,https://api.dev.insectai.org/api/v2/taxa/11373/,,Smerinthinae,Sphingidae,Bombycoidea,Lepidoptera,,,Mimatini
8668,Mimoides sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/8668/,Mimoides,Papilioninae,Papilionidae,Papilionoidea,Lepidoptera,,,Leptocircini
2778,Minoa murinata,SPECIES,https://api.dev.insectai.org/api/v2/taxa/2778/,Minoa,Larentiinae,Geometridae,Geometroidea,Lepidoptera,Minoa murinata,,Asthenini
2777,Minoa sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/2777/,Minoa,Larentiinae,Geometridae,Geometroidea,Lepidoptera,,,Asthenini
1045,Minucia lunaris,SPECIES,https://api.dev.insectai.org/api/v2/taxa/1045/,Minucia,Erebinae,Erebidae,Noctuoidea,Lepidoptera,Minucia lunaris,,Ophiusini
1044,Minucia sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/1044/,Minucia,Erebinae,Erebidae,Noctuoidea,Lepidoptera,,,Ophiusini
1845,Mirificarma lentiginosella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/1845/,Mirificarma,Gelechiinae,Gelechiidae,Gelechioidea,Lepidoptera,Mirificarma lentiginosella,,Gelechiini
1846,Mirificarma mulinella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/1846/,Mirificarma,Gelechiinae,Gelechiidae,Gelechioidea,Lepidoptera,Mirificarma mulinella,,Gelechiini
1844,Mirificarma sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/1844/,Mirificarma,Gelechiinae,Gelechiidae,Gelechioidea,Lepidoptera,,,Gelechiini
5555,Misogada sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/5555/,Misogada,Heterocampinae,Notodontidae,Noctuoidea,Lepidoptera,,,Heterocampini
5556,Misogada unicolor,SPECIES,https://api.dev.insectai.org/api/v2/taxa/5556/,Misogada,Heterocampinae,Notodontidae,Noctuoidea,Lepidoptera,Misogada unicolor,,Heterocampini
3175,Mniotype adusta,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3175/,Mniotype,Noctuinae,Noctuidae,Noctuoidea,Lepidoptera,Mniotype adusta,Antitypina,Xylenini
6525,Mniotype ducta,SPECIES,https://api.dev.insectai.org/api/v2/taxa/6525/,Mniotype,Noctuinae,Noctuidae,Noctuoidea,Lepidoptera,Mniotype ducta,Antitypina,Xylenini
3176,Mniotype satura,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3176/,Mniotype,Noctuinae,Noctuidae,Noctuoidea,Lepidoptera,Mniotype satura,Antitypina,Xylenini
3174,Mniotype solieri,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3174/,Mniotype,Noctuinae,Noctuidae,Noctuoidea,Lepidoptera,Mniotype solieri,Antitypina,Xylenini
3173,Mniotype sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/3173/,Mniotype,Noctuinae,Noctuidae,Noctuoidea,Lepidoptera,,Antitypina,Xylenini
7320,Mniotype tenera,SPECIES,https://api.dev.insectai.org/api/v2/taxa/7320/,Mniotype,Noctuinae,Noctuidae,Noctuoidea,Lepidoptera,Mniotype tenera,Antitypina,Xylenini
10062,Mocis disseverans,SPECIES,https://api.dev.insectai.org/api/v2/taxa/10062/,Mocis,Erebinae,Erebidae,Noctuoidea,Lepidoptera,Mocis disseverans,,Euclidiini
7052,Mocis latipes,SPECIES,https://api.dev.insectai.org/api/v2/taxa/7052/,Mocis,Erebinae,Erebidae,Noctuoidea,Lepidoptera,Mocis latipes,,Euclidiini
3273,Mocis sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/3273/,Mocis,Erebinae,Erebidae,Noctuoidea,Lepidoptera,,,Euclidiini
3274,Mocis trifasciata,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3274/,Mocis,Erebinae,Erebidae,Noctuoidea,Lepidoptera,Mocis trifasciata,,Euclidiini
10061,Moerbes dryopella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/10061/,Moerbes,Phycitinae,Pyralidae,Pyraloidea,Lepidoptera,Moerbes dryopella,,
8696,Moerbes sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/8696/,Moerbes,Phycitinae,Pyralidae,Pyraloidea,Lepidoptera,,,
10060,Moeschlerius obscurum,SPECIES,https://api.dev.insectai.org/api/v2/taxa/10060/,Moeschlerius,Arctiinae,Erebidae,Noctuoidea,Lepidoptera,Moeschlerius obscurum,Ctenuchina,Arctiini
7938,Moeschlerius sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/7938/,Moeschlerius,Arctiinae,Erebidae,Noctuoidea,Lepidoptera,,Ctenuchina,Arctiini
3091,Moitrelia obductella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3091/,Moitrelia,Phycitinae,Pyralidae,Pyraloidea,Lepidoptera,Moitrelia obductella,,
3090,Moitrelia sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/3090/,Moitrelia,Phycitinae,Pyralidae,Pyraloidea,Lepidoptera,,,
10058,Molippa latemedia,SPECIES,https://api.dev.insectai.org/api/v2/taxa/10058/,Molippa,Hemileucinae,Saturniidae,Bombycoidea,Lepidoptera,Molippa latemedia,,Hemileucini
10059,Molippa simillima,SPECIES,https://api.dev.insectai.org/api/v2/taxa/10059/,Molippa,Hemileucinae,Saturniidae,Bombycoidea,Lepidoptera,Molippa simillima,,Hemileucini
8426,Molippa sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/8426/,Molippa,Hemileucinae,Saturniidae,Bombycoidea,Lepidoptera,,,Hemileucini
1153,Moma alpium,SPECIES,https://api.dev.insectai.org/api/v2/taxa/1153/,Moma,Dyopsinae,Noctuidae,Noctuoidea,Lepidoptera,Moma alpium,,
1152,Moma sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/1152/,Moma,Dyopsinae,Noctuidae,Noctuoidea,Lepidoptera,,,
5715,Mompha albapalpella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/5715/,Mompha,Momphinae,Momphidae,Gelechioidea,Lepidoptera,Mompha albapalpella,,
1616,Mompha bradleyi,SPECIES,https://api.dev.insectai.org/api/v2/taxa/1616/,Mompha,Momphinae,Momphidae,Gelechioidea,Lepidoptera,Mompha bradleyi,,
5718,Mompha brevivittella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/5718/,Mompha,Momphinae,Momphidae,Gelechioidea,Lepidoptera,Mompha brevivittella,,
7620,Mompha cephalonthiella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/7620/,Mompha,Momphinae,Momphidae,Gelechioidea,Lepidoptera,Mompha cephalonthiella,,
5724,Mompha claudiella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/5724/,Mompha,Momphinae,Momphidae,Gelechioidea,Lepidoptera,Mompha claudiella,,
1612,Mompha conturbatella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/1612/,Mompha,Momphinae,Momphidae,Gelechioidea,Lepidoptera,Mompha conturbatella,,
1618,Mompha decorella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/1618/,Mompha,Momphinae,Momphidae,Gelechioidea,Lepidoptera,Mompha decorella,,
5717,Mompha definitella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/5717/,Mompha,Momphinae,Momphidae,Gelechioidea,Lepidoptera,Mompha definitella,,
1619,Mompha divisella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/1619/,Mompha,Momphinae,Momphidae,Gelechioidea,Lepidoptera,Mompha divisella,,
5725,Mompha eloisella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/5725/,Mompha,Momphinae,Momphidae,Gelechioidea,Lepidoptera,Mompha eloisella,,
1609,Mompha epilobiella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/1609/,Mompha,Momphinae,Momphidae,Gelechioidea,Lepidoptera,Mompha epilobiella,,
1611,Mompha idaei,SPECIES,https://api.dev.insectai.org/api/v2/taxa/1611/,Mompha,Momphinae,Momphidae,Gelechioidea,Lepidoptera,Mompha idaei,,
3044,Mompha jurassicella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3044/,Mompha,Momphinae,Momphidae,Gelechioidea,Lepidoptera,Mompha jurassicella,,
1617,Mompha lacteella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/1617/,Mompha,Momphinae,Momphidae,Gelechioidea,Lepidoptera,Mompha lacteella,,
3045,Mompha langiella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3045/,Mompha,Momphinae,Momphidae,Gelechioidea,Lepidoptera,Mompha langiella,,
1606,Mompha locupletella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/1606/,Mompha,Momphinae,Momphidae,Gelechioidea,Lepidoptera,Mompha locupletella,,
5720,Mompha luciferella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/5720/,Mompha,Momphinae,Momphidae,Gelechioidea,Lepidoptera,Mompha luciferella,,
1610,Mompha miscella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/1610/,Mompha,Momphinae,Momphidae,Gelechioidea,Lepidoptera,Mompha miscella,,
5723,Mompha murtfeldtella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/5723/,Mompha,Momphinae,Momphidae,Gelechioidea,Lepidoptera,Mompha murtfeldtella,,
1613,Mompha ochraceella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/1613/,Mompha,Momphinae,Momphidae,Gelechioidea,Lepidoptera,Mompha ochraceella,,
1614,Mompha propinquella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/1614/,Mompha,Momphinae,Momphidae,Gelechioidea,Lepidoptera,Mompha propinquella,,
1620,Mompha raschkiella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/1620/,Mompha,Momphinae,Momphidae,Gelechioidea,Lepidoptera,Mompha raschkiella,,
5721,Mompha ricina,SPECIES,https://api.dev.insectai.org/api/v2/taxa/5721/,Mompha,Momphinae,Momphidae,Gelechioidea,Lepidoptera,Mompha ricina,,
5716,Mompha sexstrigella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/5716/,Mompha,Momphinae,Momphidae,Gelechioidea,Lepidoptera,Mompha sexstrigella,,
7094,Mompha solomoni,SPECIES,https://api.dev.insectai.org/api/v2/taxa/7094/,Mompha,Momphinae,Momphidae,Gelechioidea,Lepidoptera,Mompha solomoni,,
1605,Mompha sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/1605/,Mompha,Momphinae,Momphidae,Gelechioidea,Lepidoptera,,,
5714,Mompha stellella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/5714/,Mompha,Momphinae,Momphidae,Gelechioidea,Lepidoptera,Mompha stellella,,
1608,Mompha sturnipennella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/1608/,Mompha,Momphinae,Momphidae,Gelechioidea,Lepidoptera,Mompha sturnipennella,,
1607,Mompha subbistrigella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/1607/,Mompha,Momphinae,Momphidae,Gelechioidea,Lepidoptera,Mompha subbistrigella,,
1615,Mompha terminella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/1615/,Mompha,Momphinae,Momphidae,Gelechioidea,Lepidoptera,Mompha terminella,,
5719,Mompha unifasciella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/5719/,Mompha,Momphinae,Momphidae,Gelechioidea,Lepidoptera,Mompha unifasciella,,
1604,Momphidae,FAMILY,https://api.dev.insectai.org/api/v2/taxa/1604/,,,Momphidae,Gelechioidea,Lepidoptera,,,
11476,Momphinae,SUBFAMILY,https://api.dev.insectai.org/api/v2/taxa/11476/,,Momphinae,Momphidae,Gelechioidea,Lepidoptera,,,
8453,Moncina,SUBTRIBE,https://api.dev.insectai.org/api/v2/taxa/8453/,,Hesperiinae,Hesperiidae,Papilionoidea,Lepidoptera,,Moncina,Hesperiini
1641,Monochroa arundinetella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/1641/,Monochroa,Anomologinae,Gelechiidae,Gelechioidea,Lepidoptera,Monochroa arundinetella,,
1635,Monochroa conspersella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/1635/,Monochroa,Anomologinae,Gelechiidae,Gelechioidea,Lepidoptera,Monochroa conspersella,,
1629,Monochroa cytisella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/1629/,Monochroa,Anomologinae,Gelechiidae,Gelechioidea,Lepidoptera,Monochroa cytisella,,
5731,Monochroa disconotella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/5731/,Monochroa,Anomologinae,Gelechiidae,Gelechioidea,Lepidoptera,Monochroa disconotella,,
1633,Monochroa divisella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/1633/,Monochroa,Anomologinae,Gelechiidae,Gelechioidea,Lepidoptera,Monochroa divisella,,
